terrifying;angstaanjagend;;;;;
theatre;theater;;;;;
though;hoewel;;;;;
thriller;griezelfilm;;;;;
throat;keel;;;;;
thunderstorm;onweersbui;;;;;
tip;tip;;;;;
toddler;peuter;;;;;
toothache;kiespijn;;;;;
torch;zaklantaarn;;;;;
tornado;tornado;;;;;
touch;aanraken;;;;;
tough;sterk;;;;;
tourist;toerist;;;;;
tower;toren;;;;;
traffic;verkeer;;;;;
trail;pad;;;;;
trainers;sportschoenen;;;;;
tram;tram;;;;;
transplant;transplantatie;;;;;
transport;vervoer;;;;;
treat;behandelen;;;;;
treatment;behandeling;;;;;
trek;tocht;;;;;
tribe;stam;;;;;
tropical;tropisch;;;;;
trouble;moeilijkheden;;;;;
trousers;broek;;;;;
trumpet;trompet;;;;;
try;proberen;;;;;
tsunami;vloedgolf;;;;;
twister;wervelwind;;;;;
typewriter;schrÿfmachine;;;;;
underground;ondergrondse;;;;;
underwater;onderwater;;;;;
useful;nuttig;;;;;
user;gebruiker;;;;;
vacation;vakantie;;;;;
velcro;klittenband;;;;;
verbal;verbaal;;;;;
violin;viool;;;;;
violinist;violist;;;;;
visitor;bezoeker;;;;;
visual;visueel;;;;;
voice;stem;;;;;
volcano;vulkaan;;;;;
vote;stemmen;;;;;
wagon;vrachtkar;;;;;
warn;waarschuwen;;;;;
waste;verspillen;;;;;
waterfall;waterval;;;;;
wave;golf;;;;;
website;website;;;;;
well;goed;;;;;
western;cowboyfilm;;;;;
whale;walvis;;;;;
wheel;wiel;;;;;
whirlwind;wervelwind;;;;;
wicked!;geweldig!;;;;;
wig;pruik;;;;;
win;winnen;;;;;
winds;wind;;;;;
witch;heks;;;;;
yet;al;;;;;
accent;accent;;;;;
achieve;bereiken;;;;;
adapt;aanpassen;;;;;
admire;bewonderen;;;;;
adventurer;avonturier;;;;;
advertise;adverteren;;;;;
advertisement;reclame;;;;;
advice;advies;;;;;
afro;afrokapsel;;;;;
agent;tussenpersoon;;;;;
agreement;overeenkomst;;;;;
alarming;verontrustend;;;;;
alternative;alternatief;;;;;
although;alhoewel;;;;;
ambition;ambitie;;;;;
ambitious;ambitieus;;;;;
ambulance;ziekenwagen;;;;;
amused;vermakelijk;;;;;
anger;woede;;;;;
angle;hoek;;;;;
angry;boos;;;;;
announce;aankondigen;;;;;
apparition;verschijning;;;;;
appeal;verzoek;;;;;
archaeologist;archeoloog;;;;;
army;leger;;;;;
arson;brandstichting;;;;;
artificial;kunstmatig;;;;;
ask;vragen;;;;;
astronaut;astronaut;;;;;
athletic;atletisch;;;;;
atmosphere;atmosfeer;;;;;
attack;aanvallen;;;;;
audience;publiek;;;;;
audition;auditie;;;;;
author;auteur;;;;;
authority;autoriteit;;;;;
autograph;handtekening;;;;;
avoid ;vermijden ;;;;;
awake;wakker;;;;;
background;achtergrond;;;;;
bad-tempered;slechtgezind;;;;;
banking;bankwezen;;;;;
bark;blaffen;;;;;
beard;baard;;;;;
beg;bedelen;;;;;
bless;zegenen;;;;;
blessing;zegen;;;;;
blind;blind;;;;;
boredom;verveling;;;;;
borrow;lenen;;;;;
bossy;bazig;;;;;
brain;hersenen;;;;;
brave;dapper;;;;;
bride;bruid;;;;;
bridge;brug;;;;;
bulldozer;bulldozer;;;;;
burglary;inbraak;;;;;
buried;begraven;;;;;
burn;verbranden;;;;;
bushy;dik;;;;;
calm;kalm;;;;;
campaign;campagne;;;;;
cancel;annuleren;;;;;
career;carrière;;;;;
cave;grot;;;;;
celebrity;beroemdheid;;;;;
ceremony;ceremonie;;;;;
challenging;uitdagend;;;;;
cheer;juichen;;;;;
circular;rond;;;;;
communicate;communiceren;;;;;
community;gemeenschap;;;;;
companion;gezelschap;;;;;
company;bedrijf;;;;;
compare;vergelijken;;;;;
compassion;medeleven;;;;;
compete;strijden;;;;;
complaint;klacht;;;;;
compose;componeren;;;;;
concentrate;concentreren;;;;;
conclude;eindigen;;;;;
confident;zelfverzekerd;;;;;
consciousness;bewustzijn;;;;;
considerate;welgemanierd;;;;;
contemporary;modern;;;;;
contestant;deelnemer;;;;;
continent;continent;;;;;
contract;contract;;;;;
convicted;veroordeeld;;;;;
cosmonaut;kosmonaut;;;;;
council;gemeenteraad;;;;;
courage;moed;;;;;
crash;ongeluk;;;;;
crater;krater;;;;;
create;creëren;;;;;
creation;creatie;;;;;
creepy;griezelig;;;;;
criminal;crimineel;;;;;
criticise;bekritiseren;;;;;
cropped;gemillimeterd;;;;;
cross;boos;;;;;
crowd;menigte;;;;;
cruel;gemeen;;;;;
cruelty;wreedheid;;;;;
cruise;cruise;;;;;
cruise;cruisen;;;;;
culture;cultuur;;;;;
current;huidig;;;;;
curse;vloek;;;;;
customs;douane;;;;;
cute;schattig;;;;;
cv;cv;;;;;
damage;beschadigen;;;;;
darkness;donker;;;;;
deaf;doof;;;;;
decisive;beslissend;;;;;
decorate;versieren;;;;;
decorative;decoratief;;;;;
degrade;vernederen;;;;;
degree;diploma;;;;;
delicatessen;delicatessewinkel;;;;;
deposit;waarborg;;;;;
deposit;storten;;;;;
depressed;depressief;;;;;
deserted;verlaten;;;;;
desire;verlangen;;;;;
despite;ondanks;;;;;
destiny;lot;;;;;
determination;vastberadenheid;;;;;
determined;vastbesloten;;;;;
develop;ontwikkelen;;;;;
developer;ontwikkelaar;;;;;
development;ontwikkeling;;;;;
dialect;dialect;;;;;
difference;verschil;;;;;
disadvantage;nadeel;;;;;
discover;ontdekken;;;;;
discovery;ontdekking;;;;;
discuss;bespreken;;;;;
discussion;bespreking;;;;;
disease;ziekte;;;;;
display;uitstallen;;;;;
disturb;storen;;;;;
doubt;betwijfelen;;;;;
download;downloaden;;;;;
dozen;dozÿn;;;;;
drug;drug;;;;;
dwarf;dwerg;;;;;
earn;verdienen;;;;;
effect;effect;;;;;
electronic;elektronisch;;;;;
elf;elf;;;;;
emigrate;emigreren;;;;;
emotional;emotioneel;;;;;
employee;werknemer;;;;;
employer;werkgever;;;;;
enclose;bijsluiten;;;;;
endangered;bedreigd;;;;;
enjoyment;plezier;;;;;
enormous;enorm;;;;;
entertainment;amusement;;;;;
entire;volledig;;;;;
environment;omgeving;;;;;
epic;heldhaftig;;;;;
episode;aflevering;;;;;
equipment;benodigdheden;;;;;
eternal;eeuwig;;;;;
event;gebeurtenis;;;;;
exchange;uitwisselen;;;;;
exhausted;uitgeput;;;;;
explain;uitleggen;;;;;
extinct;uitgestorven;;;;;
eyebrows;wenkbrauwen;;;;;
eyelashes;wimpers;;;;;
faithful;trouw;;;;;
fame;bekendheid;;;;;
fantastic;fantastisch;;;;;
fascinating;fascinerend;;;;;
favour;plezier;;;;;
fictional;verzonnen;;;;;
fingerprint;vingerafdruk;;;;;
flight;vlucht;;;;;
flow;stroom;;;;;
forbid;verbieden;;;;;
foreign;buitenlands;;;;;
freckles;sproeten;;;;;
freedom;vrijheid;;;;;
freezing;ijskoud;;;;;
fringe;ponyhaar;;;;;
frustrated;gefrustreerd;;;;;
full-time;voltijd;;;;;
fund;fonds;;;;;
furious;woedend;;;;;
furiously;woedend;;;;;
gang;bende;;;;;
gene;gen;;;;;
genetic;genetisch;;;;;
gentleness;zachtaardigheid;;;;;
gesture;gebaar;;;;;
gesture;gebaren;;;;;
ghost;geest;;;;;
gig;optreden;;;;;
graffiti;graffiti;;;;;
groom;bruidegom;;;;;
guilty;schuldig;;;;;
halfway;halverwege;;;;;
harm;kwaad;;;;;
health;gezondheid;;;;;
highlights;highlights;;;;;
holy;heilig;;;;;
homepage;homepage;;;;;
honest;eerlijk;;;;;
horrified;geschokt;;;;;
hot-headed;opvliegend;;;;;
however;echter;;;;;
hug;omhelzen;;;;;
human;menselijk;;;;;
humiliation;vernedering;;;;;
humour;humor;;;;;
hypnotic;hypnotiserend;;;;;
hypnotise;hypnotiseren;;;;;
hypnotist;hypnotiseur;;;;;
identify;identificeren;;;;;
idiot;idioot;;;;;
if;als;;;;;
ignore;negeren;;;;;
illegal;illegaal;;;;;
illogical;onlogisch;;;;;
imagination;verbeelding;;;;;
imaginative;vindingrijk;;;;;
immediate;onmiddellijk;;;;;
immigrant;immigrant;;;;;
immigrate;immigreren;;;;;
immigration;immigratie;;;;;
immortality;onsterfelijkheid;;;;;
impatient;ongeduldig;;;;;
imply;suggereren;;;;;
impolite;onbeleefd;;;;;
impossible;onmogelijk;;;;;
increase;verhogen;;;;;
incredible;ongelofelijk;;;;;
independent;onafhankelijk;;;;;
industry;industrie;;;;;
inexpensive;goedkoop;;;;;
informal;informeel;;;;;
inhabitant;inwoner;;;;;
injure;bezeren;;;;;
inner-city;binnenstad;;;;;
inscription;inscriptie;;;;;
insensitive;ongevoelig;;;;;
inspector;inspecteur;;;;;
install;installeren;;;;;
intelligence;intelligentie;;;;;
intention;intentie;;;;;
interview;sollicitatiegesprek;;;;;
interview;ondervragen;;;;;
introduce;introduceren;;;;;
invention;uitvinding;;;;;
invest;investeren;;;;;
investigate;onderzoeken;;;;;
invite;uitnodigen;;;;;
irregular;onregelmatig;;;;;
irresponsible;onverantwoordelijk;;;;;
item;onderdeel;;;;;
jogger;jogger;;;;;
journey;reis;;;;;
joyriding;joyrijden;;;;;
kindergarten;kleuterschool;;;;;
kindness;vriendelijkheid;;;;;
knowledge;kennis;;;;;
landscape;landschap;;;;;
legal;legaal;;;;;
legend;legende;;;;;
lend;uitlenen;;;;;
lifestyle;levensstijl;;;;;
limit;beperking;;;;;
luxurious;luxueus;;;;;
madness;krankzinnig;;;;;
mast;mast;;;;;
masterpiece;meesterwerk;;;;;
meaningless;nietszeggend;;;;;
memory;geheugen;;;;;
microphone;microfoon;;;;;
mile;mijl;;;;;
minor;klein;;;;;
mixture;mengsel;;;;;
mole;moedervlek;;;;;
monsoon;moesson;;;;;
mosque;moskee;;;;;
motorway;autosnelweg;;;;;
moustache;snor;;;;;
mugger;overvaller;;;;;
mummy;mummie;;;;;
murder;moord;;;;;
mythical;mythisch;;;;;
nation;natie;;;;;
native;geboorte-;;;;;
nomadic;nomadisch;;;;;
offer ;aanbod ;;;;;
official;officieel;;;;;
opportunity;kans;;;;;
option;optie;;;;;
order;bevelen;;;;;
ornament;ornament;;;;;
paranoid;paranoïde;;;;;
part-time;deeltijd;;;;;
passageway;gang;;;;;
passport;paspoort;;;;;
pat;aaien;;;;;
peaceful;vreedzaam;;;;;
percentage;percentage;;;;;
performance;opvoering;;;;;
personality;persoonlijkheid;;;;;
persuade;overhalen;;;;;
pick-pocketing;zakkenrollen;;;;;
pity;medelijden;;;;;
plan;plannen;;;;;
planet;planeet;;;;;
platform;perron;;;;;
plump;mollig;;;;;
poem;gedicht;;;;;
poet;dichter;;;;;
politics;politiek;;;;;
ponytail;paardenstaart;;;;;
popularity;populariteit;;;;;
population;bevolking;;;;;
portrait;portret;;;;;
possibility;mogelijkheid;;;;;
powder;poeder;;;;;
pray;bidden;;;;;
preference;voorkeur;;;;;
preparation;voorbereiding;;;;;
presenter;presentator;;;;;
priest;priester;;;;;
prison;gevangenis;;;;;
privacy;privacy;;;;;
producer;producent;;;;;
profession;beroep;;;;;
programmer;programmeur;;;;;
promise;beloven;;;;;
prove;bewijzen;;;;;
provide;bieden;;;;;
psychological;psychologisch;;;;;
psychologist;psycholoog;;;;;
punishment;straf;;;;;
purity;zuiverheid;;;;;
pyramid;piramide;;;;;
qualification;kwalificatie;;;;;
quality;kwaliteit;;;;;
qur’an;koran;;;;;
raise;verhogen;;;;;
reach;bereiken;;;;;
reaction;reactie;;;;;
reasonable;redelijk;;;;;
recognise;herkennen;;;;;
record;aantekening;;;;;
recover;herstellen;;;;;
reflect;reflecteren;;;;;
refuse;weigeren;;;;;
relationship;relatie;;;;;
relaxation;ontspanning;;;;;
release;loslaten;;;;;
remote;verafgelegen;;;;;
repair;repareren;;;;;
report;rapport;;;;;
report;verslaggeven;;;;;
representation;representatie;;;;;
rescue;redden;;;;;
research;onderzoek;;;;;
research;onderzoeken;;;;;
resort;oord;;;;;
responsibility;verantwoordelijkheid;;;;;
reveal;bekendmaken;;;;;
rewarding;lonend;;;;;
rhythmical;ritmisch;;;;;
risk;risico;;;;;
rubbish;vuilnis;;;;;
ruined;verwoest;;;;;
runway;start-;;;;;
sacred;heilig;;;;;
sailor;zeeman;;;;;
salary;salaris;;;;;
sand;zand;;;;;
say;zeggen;;;;;
scar;litteken;;;;;
scheme;regeling;;;;;
scream;schreeuwen;;;;;
secondhand;tweedehands;;;;;
self-sufficient;zelfvoorzienend;;;;;
sensible;verstandig;;;;;
sensitive;gevoelig;;;;;
series;reeks;;;;;
settlement;nederzetting;;;;;
shadow;schaduw;;;;;
shave;scheren;;;;;
shock;schokken;;;;;
shoplifting;winkeldiefstal;;;;;
shyness;verlegenheid;;;;;
siesta;middagdutje;;;;;
sign;ondertekenen;;;;;
similar;gelijk;;;;;
skills;vaardigheid;;;;;
slim;slank;;;;;
smooth;glad;;;;;
society;maatschappij;;;;;
software;software;;;;;
solo;solo;;;;;
solution;oplossing;;;;;
soul;ziel;;;;;
source;bron;;;;;
spaceship;ruimteschip;;;;;
spectator;toeschouwer;;;;;
spiky;stekelig;;;;;
sponsorship;sponsoring;;;;;
spots;puistjes;;;;;
spray;spuiten;;;;;
spray;spray;;;;;
statistic;statistiek;;;;;
statue;standbeeld;;;;;
stressful;veeleisend;;;;;
stylish;stijlvol;;;;;
suburban;voorstedelijk;;;;;
subway;voetgangerstunnel;;;;;
success;succes;;;;;
suggest;voorstellen;;;;;
suicide;zelfmoord;;;;;
suitcase;koffer;;;;;
sunrise;zonsopgang;;;;;
supper;avondeten;;;;;
supporter;voorstander;;;;;
surface;oppervlak;;;;;
suspense;spanning;;;;;
sweetness;zoetheid;;;;;
symbolise;symboliseren;;;;;
tag;taggen;;;;;
talent;talent;;;;;
tattoo;tatoeage;;;;;
technique;techniek;;;;;
teen;tiener;;;;;
telescope;telescoop;;;;;
tell;vertellen;;;;;
terminal;terminal;;;;;
territory;territorium;;;;;
terrorise;terroriseren;;;;;
threat;bedreiging;;;;;
threaten;bedreigen;;;;;
timetable;dienstregeling;;;;;
tiny;piepklein;;;;;
token;munt;;;;;
tour;rondreis;;;;;
townspeople;stadsbewoners;;;;;
traditional;traditioneel;;;;;
trainee;stagiair(e);;;;;
transatlantic;trans-atlantisch;;;;;
travel;reizen;;;;;
trend;trend;;;;;
tribe;stam;;;;;
trimaran;trimaran;;;;;
trip;reisje;;;;;
tropical;tropisch;;;;;
tuition;onderwijs;;;;;
uncomfortable;oncomfortabel;;;;;
undo;opendoen;;;;;
unemployed;werkloos;;;;;
unfortunate;ongelukkig;;;;;
unhelpful;onbehulpzaam;;;;;
uniform;uniform;;;;;
unless;tenzij;;;;;
unpleasant;onplezierig;;;;;
unrealistic;onrealistisch;;;;;
unspoiled;ongerept;;;;;
unsure;onzeker;;;;;
until;tot;;;;;
upset;verdrietig;;;;;
valley;vallei;;;;;
vandalise;vernielen;;;;;
vandalism;vandalisme;;;;;
viewer;kijker;;;;;
visible;zichtbaar;;;;;
vitamin;vitamine;;;;;
volcanic;vulkanisch;;;;;
vote;stemmen;;;;;
wardrobe;keerenkast;;;;;
wavy;golvend;;;;;
wealthy;rijk;;;;;
well-built;goedgebouwd;;;;;
when;wanneer;;;;;
whisper;fluisteren;;;;;
witness;getuige;;;;;
wooden;houten;;;;;
wrinkles;rimpel;;;;;
yacht;jacht;;;;;
about;over;;;;;
accident;ongeluk;;;;;
activity;activiteit;;;;;
actor;acteur;;;;;
address;adres;;;;;
adult;volwassene;;;;;
afternoon;namiddag;;;;;
against;tegen;;;;;
age;leeftijd;;;;;
air;lucht;;;;;
alligator;alligator;;;;;
alone;alleen;;;;;
always;altijd;;;;;
american;amerikaans;;;;;
angrily;kwaad;;;;;
angry;boos;;;;;
announcement;aankondiging;;;;;
answer;antwoord;;;;;
apartheid;apartheid;;;;;
apple;appel;;;;;
april;april;;;;;
arm;arm;;;;;
armchair;leunstoel;;;;;
around;rond;;;;;
arrive;aankomen;;;;;
ask;vragen;;;;;
at;op;;;;;
attraction;bezienswaardigheid;;;;;
august;augustus;;;;;
aunt;tante;;;;;
australian;australisch;;;;;
autograph;handtekening;;;;;
autumn;herfst;;;;;
awful;vreselijk;;;;;
babysit;babysitten;;;;;
bad;slecht;;;;;
bag;tas;;;;;
ball;bal;;;;;
balloon;ballon;;;;;
banana;banaan;;;;;
band;muziekgroep;;;;;
bank;bank;;;;;
basketball;basketbal;;;;;
bath;bad;;;;;
bathroom;badkamer;;;;;
be;zijn;;;;;
be;zijn;;;;;
be;zijn;;;;;
be;zijn;;;;;
beach;strand;;;;;
beat;verslaan;;;;;
beat;slaan;;;;;
beautiful;mooi;;;;;
become;worden;;;;;
bed;bed;;;;;
bedroom;slaapkamer;;;;;
beef;rund;;;;;
begin;beginnen;;;;;
behind;achter;;;;;
beige;beige;;;;;
belgian;belgisch;;;;;
belgium;belgië;;;;;
better;beter;;;;;
between;tussen;;;;;
bicycle;fiets;;;;;
big;groot;;;;;
bigger;groter;;;;;
bike;fiets;;;;;
biology;biologie;;;;;
birthday;verjaardag;;;;;
black;zwart;;;;;
blonde;blond;;;;;
blood;bloed;;;;;
blue;blauw;;;;;
board;plank;;;;;
boat;boot;;;;;
book;boek;;;;;
bookshop;boekenwinkel;;;;;
bored;vervelen;;;;;
boring;saai;;;;;
boyfriend;vriend;;;;;
brazil;brazilië;;;;;
brazilian;braziliaans;;;;;
bread;brood;;;;;
break;breken;;;;;
breakfast;ontbijt;;;;;
bring;meebrengen;;;;;
britain;groot-brittannië;;;;;
british;brits;;;;;
brother;broer;;;;;
brown;bruin;;;;;
budgie;kanarie;;;;;
building;gebouw;;;;;
burger;hamburger;;;;;
bus;bus;;;;;
busier;drukker;;;;;
busy;bezig;;;;;
buy;kopen;;;;;
café;eetcafé;;;;;
call;bellen;;;;;
camel;kameel;;;;;
camp;camping;;;;;
can;kunnen;;;;;
canada;canada;;;;;
canoe;kanoën;;;;;
capital;hoofdstad;;;;;
captain;kapitein;;;;;
car;auto;;;;;
card;kaart;;;;;
careful;voorzichtig;;;;;
carefully;voorzichtig;;;;;
carnival;carnaval;;;;;
carrot;wortel;;;;;
cartoon;tekenfilm;;;;;
casino;casino;;;;;
cassette;cassetteband;;;;;
castle;kasteel;;;;;
cat;kat;;;;;
catch;vangen;;;;;
cathedral;kathedraal;;;;;
cd;cd;;;;;
chair;stoel;;;;;
change;veranderen;;;;;
cheap;goedkoop;;;;;
check;controleren;;;;;
cheese;kaas;;;;;
chef;chef-kok;;;;;
chemist;apotheker;;;;;
chicken;kip;;;;;
children;kinderen;;;;;
chimpanzee;chimpansee;;;;;
china;china;;;;;
chinese;chinees;;;;;
chips;frieten;;;;;
chocolate;chocolade;;;;;
christmas;kerstmis;;;;;
cinema;bioscoop;;;;;
city;stad;;;;;
classical;klassiek;;;;;
clean;schoonmaken;;;;;
clean;schoon;;;;;
climb;beklimmen;;;;;
close;sluiten;;;;;
closer;dichterbij;;;;;
clothes;kleren;;;;;
cloudy;bewolkt;;;;;
club;club;;;;;
coat;jas;;;;;
coffee;koffie;;;;;
cola;cola;;;;;
cold;koud;;;;;
collar;kraag;;;;;
collection;verzameling;;;;;
colourful;kleurrijk;;;;;
come;komen;;;;;
comedy;komedie;;;;;
comfortable;comfortabel;;;;;
compare;vergelijken;;;;;
competition;wedstrijd;;;;;
completely;compleet;;;;;
computer;computer;;;;;
concert;concert;;;;;
conditions;omstandigheden;;;;;
contact;bereiken;;;;;
cook;koken;;;;;
cooker;fornuis;;;;;
corner;hoek;;;;;
correct;juist;;;;;
costume;kostuum;;;;;
count;tellen;;;;;
countryside;platteland;;;;;
cousin;neef;;;;;
crew;bemanning;;;;;
cricket;cricket;;;;;
cry;huilen;;;;;
cup;kop;;;;;
curly;gekruld;;;;;
cycle;fietsen;;;;;
cycling;fietsen;;;;;
dad;papa;;;;;
dance;dansen;;;;;
dance;dans;;;;;
dancing;dansen;;;;;
danger;gevaar;;;;;
dangerous;gevaarlijk;;;;;
dark;donker;;;;;
daughter;dochter;;;;;
day;dag;;;;;
dead;dood;;;;;
december;december;;;;;
delicious;verrukkelijk;;;;;
desk;bureau;;;;;
dessert;toetje;;;;;
destroy;vernietigen;;;;;
die;overlijden;;;;;
different;anders;;;;;
difficult;moeilijk;;;;;
dinner;avondeten;;;;;
dinosaur;dinosaurus;;;;;
directions;wegaanwijzingen;;;;;
dirty;vies;;;;;
disappear;verdwijnen;;;;;
disappearance;verdwijning;;;;;
disgusting;walgelijk;;;;;
dishwasher;vaatwasmachine;;;;;
dj;dj;;;;;
dna;dna;;;;;
do;doen;;;;;
doctor;dokter;;;;;
documentary;documentaire;;;;;
dog;hond;;;;;
door;deur;;;;;
draw;tekenen;;;;;
dream;droom;;;;;
dress;jurk;;;;;
drink;drinken;;;;;
drink;drank;;;;;
drive;rijden;;;;;
during;gedurende;;;;;
ear;oor;;;;;
early;vroeg;;;;;
earn;verdienen;;;;;
easier;gemakkelijker;;;;;
easy;gemakkelijk;;;;;
eat;eten;;;;;
egg;ei;;;;;
electricity;elektriciteit;;;;;
email;e-mail;;;;;
empty;leeg;;;;;
end;eindigen;;;;;
england;engeland;;;;;
english;engels;;;;;
enjoy;genieten;;;;;
escape;ontsnappen;;;;;
europe;europa;;;;;
evening;avond;;;;;
everyone;iedereen;;;;;
exam;examen;;;;;
excellent;voortreffelijk;;;;;
excited;opgewonden;;;;;
exciting;spannend;;;;;
exercise;oefening;;;;;
exotic;exotisch;;;;;
expensive;duur;;;;;
eye;oog;;;;;
face;gezicht;;;;;
fact;feit;;;;;
fair;licht;;;;;
fall;vallen;;;;;
famous;bekend;;;;;
fancy;chic;;;;;
fantastic;fantastisch;;;;;
farm;boerderij;;;;;
fashionable;modieus;;;;;
fast;snel;;;;;
father;vader;;;;;
favourite;favoriet;;;;;
february;februari;;;;;
feel;voelen;;;;;
festival;festival;;;;;
fight;vechten;;;;;
film;film;;;;;
final;laatste;;;;;
find;vinden;;;;;
fine;goed;;;;;
finger;vinger;;;;;
finish;afmaken;;;;;
fish;vis;;;;;
flag;vlag;;;;;
flat;appartement;;;;;
flight;vlucht;;;;;
float;praalwagen;;;;;
food;voedsel;;;;;
foot;voet;;;;;
football;voetbal;;;;;
footballer;voetballer;;;;;
forest;bos;;;;;
forget;vergeten;;;;;
free;vrij;;;;;
free;vrij;;;;;
freer;vrijer;;;;;
french;frans;;;;;
fresh;vers;;;;;
friday;vrijdag;;;;;
fridge;koelkast;;;;;
friend;vriend;;;;;
from;vanaf;;;;;
front;voorkant;;;;;
fruit;fruit;;;;;
fun;leuk;;;;;
funny;grappig;;;;;
gamble;gokken;;;;;
garden;tuin;;;;;
germany;duitsland;;;;;
get;krijgen;;;;;
ghost;geest;;;;;
girl;meisje;;;;;
girlfriend;vriendin;;;;;
give;geven;;;;;
glass;glas;;;;;
glasses;bril;;;;;
go;gaan;;;;;
golf;golf;;;;;
golfer;golfer;;;;;
good;goed;;;;;
good-looking;aantrekkelijk;;;;;
government;regering;;;;;
grandfather;grootvader;;;;;
grandmother;grootmoeder;;;;;
grandparent;grootouder;;;;;
grape;druif;;;;;
grass;gras;;;;;
grasshopper;sprinkhaan;;;;;
great;geweldig;;;;;
green;groen;;;;;
grey;grijs;;;;;
grocery;supermarkt;;;;;
group;groep;;;;;
guide;gids;;;;;
guinea-pig;cavia;;;;;
guitar;gitaar;;;;;
gun;geweer;;;;;
gymnastics;gymnastiek;;;;;
hair;haar;;;;;
hairstyle;kapsel;;;;;
hall;hal;;;;;
hamburger;hamburger;;;;;
hamster;hamster;;;;;
hand;hand;;;;;
happen;gebeuren;;;;;
happier;gelukkiger;;;;;
happy;gelukkig;;;;;
hard;hard;;;;;
hard;moeilijk;;;;;
hard;lastig;;;;;
hat;hoed;;;;;
hate;haten;;;;;
have;hebben;;;;;
hear;horen;;;;;
heart;hart;;;;;
hero;held;;;;;
heroine;heldin;;;;;
history;geschiedenis;;;;;
hobby;hobby;;;;;
hockey;hockey;;;;;
hole;gat;;;;;
holiday;vakantie;;;;;
home;huis;;;;;
homework;huiswerk;;;;;
honey;honing;;;;;
hop;hinken;;;;;
hope;hopen;;;;;
horse;paard;;;;;
hospital;ziekenhuis;;;;;
hot;heet;;;;;
hotel;hotel;;;;;
hotter;heter;;;;;
hour;uur;;;;;
house;huis;;;;;
hungry;hongerig;;;;;
iceberg;ijsberg;;;;;
idea;idee;;;;;
ill;ziek;;;;;
important;belangrijk;;;;;
in;in;;;;;
include;inclusief;;;;;
inside;in;;;;;
intelligent;intelligent;;;;;
interesting;interessant;;;;;
interview;sollicitatiegesprek;;;;;
into;binnen;;;;;
into;in;;;;;
irish;iers;;;;;
island;eiland;;;;;
italian;italiaans;;;;;
italy;italië;;;;;
jacket;jas;;;;;
jam;konfituur;;;;;
january;januari;;;;;
japan;japan;;;;;
jazz;jazz;;;;;
job;baan;;;;;
juggle;jongleren;;;;;
juice;sap;;;;;
july;juli;;;;;
june;juni;;;;;
kangaroo;kangoeroe;;;;;
kill;doden;;;;;
kilo;kilo;;;;;
kilometre;kilometer;;;;;
kitchen;keuken;;;;;
knock;kloppen;;;;;
know;weten;;;;;
lady;dame;;;;;
lamb;lamsvlees;;;;;
lamp;lamp;;;;;
land;landen;;;;;
language;taal;;;;;
laptop;laptop;;;;;
large;groot;;;;;
lasagne;lasagne;;;;;
late;laat;;;;;
later;later;;;;;
latin;latijn;;;;;
laugh;lachen;;;;;
lead;lijn;;;;;
leader;leider;;;;;
learn;leren;;;;;
leave;weggaan;;;;;
leg;been;;;;;
lemonade;citroenlimonade;;;;;
less;minder;;;;;
lesson;les;;;;;
letter;brief;;;;;
letterbox;brievenbus;;;;;
lettuce;sla;;;;;
library;bibliotheek;;;;;
lie;liggen;;;;;
life;leven;;;;;
listen;luisteren;;;;;
little;klein;;;;;
live;leven;;;;;
live;wonen;;;;;
lizard;hagedis;;;;;
local;plaatselijk;;;;;
long;lang;;;;;
longer;langer;;;;;
lose;verliezen;;;;;
lovely;leuk;;;;;
luck;toeval;;;;;
lucky;boffen;;;;;
lunch;middagmaal;;;;;
lunchtime;lunchtijd;;;;;
luxury;luxe;;;;;
magazine;tijdschrift;;;;;
magic;magie;;;;;
mail;posten;;;;;
make;maken;;;;;
man;man;;;;;
march;maart;;;;;
marriage;huwelijk;;;;;
marry;trouwen;;;;;
match;wedstrijd;;;;;
maths;wiskunde;;;;;
may;mei;;;;;
mayonnaise;mayonaise;;;;;
meal;maaltijd;;;;;
mean;betekenen;;;;;
meat;vlees;;;;;
medicine;medicijnen;;;;;
medium-length;middellang;;;;;
member;lid;;;;;
men;mannen;;;;;
menu;menu;;;;;
message;bericht;;;;;
milk;melk;;;;;
milkshake;milkshake;;;;;
minute;minuut;;;;;
miss;missen;;;;;
model;model;;;;;
modern;modern;;;;;
mom;mama;;;;;
monday;maandag;;;;;
money;geld;;;;;
monster;monster;;;;;
month;maand;;;;;
moon;maan;;;;;
mother;moeder;;;;;
mousse;schuim;;;;;
mouth;mond;;;;;
mum;mama;;;;;
museum;museum;;;;;
mushroom;champignon;;;;;
music;muziek;;;;;
mustard;mosterd;;;;;
mysterious;mysterieus;;;;;
mystery;mysterie;;;;;
name;naam;;;;;
national;nationaal;;;;;
natural;natuurlijk;;;;;
near;dichtbij;;;;;
netball;netbal;;;;;
never;nooit;;;;;
new;nieuw;;;;;
newsagent;tijdschriftenwinkel;;;;;
newspaper;krant;;;;;
nice;leuk;;;;;
night;nacht;;;;;
noise;geluid;;;;;
noisier;luidruchtiger;;;;;
noisy;luidruchtig;;;;;
non-stop;rechtstreeks;;;;;
normally;gewoonlijk;;;;;
normally;normaal;;;;;
north;noorden;;;;;
norway;noorwegen;;;;;
nose;neus;;;;;
notebook;notitieboekje;;;;;
